,customerID,age,age_group
4413,78518,41,MIDDLE-AGED
4417,63615,31,ADULT
4424,51702,27,ADULT
4427,66468,37,MIDDLE-AGED
4429,54507,49,MIDDLE-AGED
4438,79807,28,ADULT
4444,69194,24,ADULT
4448,50992,72,SENIOR
4452,65586,47,MIDDLE-AGED
4457,54306,34,ADULT
4461,72596,39,MIDDLE-AGED
4468,55803,36,MIDDLE-AGED
4475,61673,27,ADULT
4496,53024,42,MIDDLE-AGED
4500,60988,33,ADULT
4505,55436,62,SENIOR
4510,54239,36,MIDDLE-AGED
4515,60236,50,MIDDLE-AGED
4520,60904,39,MIDDLE-AGED
4534,56472,52,SENIOR
4544,56220,40,MIDDLE-AGED
4563,70385,31,ADULT
4568,58633,40,MIDDLE-AGED
4570,61289,32,ADULT
4574,53717,33,ADULT
4581,59923,42,MIDDLE-AGED
4586,67706,41,MIDDLE-AGED
4591,75897,59,SENIOR
4598,69493,30,ADULT
4610,58665,29,ADULT
4612,157912,53,SENIOR
4615,59521,63,SENIOR
4630,71265,34,ADULT
4637,74264,26,ADULT
4640,56589,40,MIDDLE-AGED
4646,71518,50,MIDDLE-AGED
4651,58104,29,ADULT
4667,54964,46,MIDDLE-AGED
4670,77893,30,ADULT
4671,64303,38,MIDDLE-AGED
4672,78725,46,MIDDLE-AGED
4676,66342,47,MIDDLE-AGED
4681,73341,26,ADULT
4691,52009,32,ADULT
4698,56041,42,MIDDLE-AGED
4705,51065,22,ADULT
4709,62017,47,MIDDLE-AGED
4721,72471,28,ADULT
4723,58918,37,MIDDLE-AGED
4726,75942,54,SENIOR
4731,62533,45,MIDDLE-AGED
4733,62754,47,MIDDLE-AGED
4747,75544,32,ADULT
4765,71847,41,MIDDLE-AGED
4770,54133,33,ADULT
4771,58136,28,ADULT
4788,58647,9,YOUTH
4804,59054,40,MIDDLE-AGED
4810,74270,18,YOUTH
4811,50792,55,SENIOR
4832,51686,28,ADULT
4855,58552,42,MIDDLE-AGED
4861,59607,45,MIDDLE-AGED
4869,77243,34,ADULT
4872,68730,36,MIDDLE-AGED
4877,59594,36,MIDDLE-AGED
4882,64201,40,MIDDLE-AGED
4889,52627,50,MIDDLE-AGED
4894,54240,38,MIDDLE-AGED
4904,50083,10,YOUTH
4908,58588,39,MIDDLE-AGED
4915,76758,52,SENIOR
4920,54585,42,MIDDLE-AGED
4925,58617,35,ADULT
4929,72708,73,SENIOR
4935,64192,34,ADULT
4939,56092,35,ADULT
4945,61491,43,MIDDLE-AGED
4964,60690,41,MIDDLE-AGED
4969,79890,43,MIDDLE-AGED
4976,54250,33,ADULT
4981,55280,36,MIDDLE-AGED
4983,65119,35,ADULT
4984,52656,45,MIDDLE-AGED
4989,78701,24,ADULT
4993,53641,26,ADULT
4996,60901,37,MIDDLE-AGED
5002,65075,40,MIDDLE-AGED
5014,155349,39,MIDDLE-AGED
5017,59524,43,MIDDLE-AGED
5020,63068,49,MIDDLE-AGED
5023,52818,40,MIDDLE-AGED
5025,62513,6,YOUTH
5036,62454,51,SENIOR
5043,155355,35,ADULT
5069,65167,45,MIDDLE-AGED
5072,63317,34,ADULT
5082,50762,50,MIDDLE-AGED
5089,74195,60,SENIOR
5098,50735,41,MIDDLE-AGED
5104,66025,34,ADULT
5106,54193,34,ADULT
5108,160431,60,SENIOR
5109,67748,42,MIDDLE-AGED
5113,65720,29,ADULT
5114,59530,50,MIDDLE-AGED
5124,54060,45,MIDDLE-AGED
5130,69007,32,ADULT
5134,53862,39,MIDDLE-AGED
5137,73463,38,MIDDLE-AGED
5147,75026,49,MIDDLE-AGED
5152,58467,36,MIDDLE-AGED
5158,71687,58,SENIOR
5169,78646,31,ADULT
5171,56255,44,MIDDLE-AGED
5175,53647,39,MIDDLE-AGED
5177,50677,50,MIDDLE-AGED
5180,64509,58,SENIOR
5183,60909,31,ADULT
5188,77832,47,MIDDLE-AGED
5195,64178,40,MIDDLE-AGED
5198,77457,14,YOUTH
5211,63592,41,MIDDLE-AGED
5218,60566,33,ADULT
5222,73207,34,ADULT
5232,63540,50,MIDDLE-AGED
5235,60307,27,ADULT
5251,63088,48,MIDDLE-AGED
5255,59876,32,ADULT
5265,73206,46,MIDDLE-AGED
5272,54432,40,MIDDLE-AGED
5274,63559,21,ADULT
5280,67219,39,MIDDLE-AGED
5305,64296,44,MIDDLE-AGED
5310,53562,38,MIDDLE-AGED
5330,62110,41,MIDDLE-AGED
5334,58321,44,MIDDLE-AGED
5345,52728,45,MIDDLE-AGED
5350,56522,26,ADULT
5358,72016,42,MIDDLE-AGED
5374,54109,55,SENIOR
5379,67505,34,ADULT
5386,57092,40,MIDDLE-AGED
5390,55166,39,MIDDLE-AGED
5396,72789,60,SENIOR
5402,62348,56,SENIOR
5405,57872,23,ADULT
5410,55143,54,SENIOR
5416,52980,25,ADULT
5427,63528,48,MIDDLE-AGED
5440,61242,33,ADULT
5442,65514,36,MIDDLE-AGED
5448,53836,37,MIDDLE-AGED
5452,72366,29,ADULT
5466,74223,51,SENIOR
5468,73744,34,ADULT
5474,56039,42,MIDDLE-AGED
5478,61561,54,SENIOR
5492,73324,33,ADULT
5509,69884,36,MIDDLE-AGED
5513,160436,34,ADULT
5515,61077,85,SENIOR
5528,60965,36,MIDDLE-AGED
5529,55616,32,ADULT
5542,57555,33,ADULT
5550,73138,37,MIDDLE-AGED
5554,66953,57,SENIOR
5559,154796,37,MIDDLE-AGED
5564,51014,28,ADULT
5566,56434,49,MIDDLE-AGED
5573,61459,46,MIDDLE-AGED
5583,62777,42,MIDDLE-AGED
5584,56302,37,MIDDLE-AGED
5590,154665,61,SENIOR
5593,65829,40,MIDDLE-AGED
5603,61797,51,SENIOR
5606,57531,39,MIDDLE-AGED
5608,56194,40,MIDDLE-AGED
5615,61298,63,SENIOR
5618,54533,44,MIDDLE-AGED
5624,58127,48,MIDDLE-AGED
5628,51326,33,ADULT
5631,56273,36,MIDDLE-AGED
5633,64445,17,YOUTH
5637,55712,38,MIDDLE-AGED
5643,62080,40,MIDDLE-AGED
5649,67544,52,SENIOR
5654,57901,28,ADULT
5668,52108,47,MIDDLE-AGED
5685,63590,37,MIDDLE-AGED
5688,78133,32,ADULT
5691,58350,35,ADULT
5701,63306,56,SENIOR
5705,61120,27,ADULT
5706,74036,32,ADULT
5709,59854,30,ADULT
5712,58140,56,SENIOR
5727,79916,27,ADULT
5737,54456,62,SENIOR
5757,58448,25,ADULT
5771,77167,78,SENIOR
5773,64316,38,MIDDLE-AGED
5775,54732,37,MIDDLE-AGED
5778,54596,45,MIDDLE-AGED
5785,57607,36,MIDDLE-AGED
5792,60161,41,MIDDLE-AGED
5800,62583,52,SENIOR
5806,75263,63,SENIOR
5809,52232,43,MIDDLE-AGED
5819,76772,42,MIDDLE-AGED
5824,57813,50,MIDDLE-AGED
5828,66811,36,MIDDLE-AGED
5829,64243,36,MIDDLE-AGED
5834,50518,17,YOUTH
5836,76163,24,ADULT
5838,78068,37,MIDDLE-AGED
5840,68368,48,MIDDLE-AGED
5854,54155,27,ADULT
5855,56489,33,ADULT
5857,58607,36,MIDDLE-AGED
5860,64926,43,MIDDLE-AGED
5867,54126,42,MIDDLE-AGED
5871,62266,31,ADULT
5874,64504,51,SENIOR
5877,50676,47,MIDDLE-AGED
5883,72143,39,MIDDLE-AGED
5890,55506,32,ADULT
5899,60775,36,MIDDLE-AGED
5902,54419,46,MIDDLE-AGED
5916,67772,36,MIDDLE-AGED
5922,74430,41,MIDDLE-AGED
5928,66611,62,SENIOR
5931,63033,35,ADULT
5934,76123,54,SENIOR
5947,72935,48,MIDDLE-AGED
5950,62621,46,MIDDLE-AGED
5964,155130,29,ADULT
5966,66633,39,MIDDLE-AGED
5968,60999,51,SENIOR
5971,79732,58,SENIOR
5980,76802,27,ADULT
5993,79273,40,MIDDLE-AGED
5996,78787,51,SENIOR
6004,69684,28,ADULT
6007,65341,50,MIDDLE-AGED
6008,69039,64,SENIOR
6019,78353,30,ADULT
6024,58081,47,MIDDLE-AGED
6029,70228,34,ADULT
6031,66516,44,MIDDLE-AGED
6034,58087,27,ADULT
6047,70051,54,SENIOR
6055,58556,32,ADULT
6076,66665,36,MIDDLE-AGED
6079,58568,34,ADULT
6082,75213,35,ADULT
6084,61774,32,ADULT
6085,76597,27,ADULT
6092,51463,53,SENIOR
6096,57610,64,SENIOR
6104,65951,43,MIDDLE-AGED
6116,76752,48,MIDDLE-AGED
6118,54075,30,ADULT
6120,74072,41,MIDDLE-AGED
6128,68603,38,MIDDLE-AGED
6131,52892,47,MIDDLE-AGED
6135,72050,19,ADULT
6139,61994,58,SENIOR
6143,50678,50,MIDDLE-AGED
6144,60062,40,MIDDLE-AGED
6147,61642,35,ADULT
6153,64099,64,SENIOR
6164,58280,41,MIDDLE-AGED
6168,154803,31,ADULT
6169,54381,33,ADULT
6174,68676,40,MIDDLE-AGED
6176,54175,30,ADULT
6184,59616,31,ADULT
6190,67318,60,SENIOR
6205,55612,34,ADULT
6210,51102,44,MIDDLE-AGED
6217,62258,40,MIDDLE-AGED
6221,52726,43,MIDDLE-AGED
6227,59498,20,ADULT
6246,60646,38,MIDDLE-AGED
6254,69188,51,SENIOR
6257,77164,21,ADULT
6263,54427,37,MIDDLE-AGED
6269,155337,38,MIDDLE-AGED
6284,65291,31,ADULT
6285,56233,41,MIDDLE-AGED
6291,59057,50,MIDDLE-AGED
6294,154550,42,MIDDLE-AGED
6302,157493,43,MIDDLE-AGED
6323,56662,29,ADULT
6328,59576,39,MIDDLE-AGED
6344,66068,33,ADULT
6367,66272,22,ADULT
6369,61022,51,SENIOR
6373,64032,44,MIDDLE-AGED
6377,57573,44,MIDDLE-AGED
6381,72281,49,MIDDLE-AGED
6383,61580,37,MIDDLE-AGED
6388,53240,53,SENIOR
6398,58793,44,MIDDLE-AGED
6400,158921,41,MIDDLE-AGED
6404,61657,29,ADULT
6407,158922,25,ADULT
6429,52154,47,MIDDLE-AGED
6433,64050,36,MIDDLE-AGED
6440,71648,39,MIDDLE-AGED
6452,56139,43,MIDDLE-AGED
6453,76172,79,SENIOR
6456,59106,44,MIDDLE-AGED
6460,64307,47,MIDDLE-AGED
6471,62538,20,ADULT
6472,55102,25,ADULT
6474,55681,43,MIDDLE-AGED
6476,60525,44,MIDDLE-AGED
6479,59114,52,SENIOR
6483,64402,29,ADULT
6487,77254,41,MIDDLE-AGED
6491,61250,16,YOUTH
6505,56063,45,MIDDLE-AGED
6511,67279,30,ADULT
6514,155891,58,SENIOR
6517,58550,52,SENIOR
6524,67883,36,MIDDLE-AGED
6536,54761,33,ADULT
6539,64451,43,MIDDLE-AGED
6542,53105,43,MIDDLE-AGED
6564,67628,50,MIDDLE-AGED
6571,72189,29,ADULT
6589,52095,55,SENIOR
6599,54855,46,MIDDLE-AGED
6615,66920,33,ADULT
6616,67155,43,MIDDLE-AGED
6629,61093,60,SENIOR
6634,66248,29,ADULT
6639,64749,27,ADULT
6642,55004,56,SENIOR
6650,53358,26,ADULT
6655,76848,28,ADULT
6661,79998,26,ADULT
6697,55282,48,MIDDLE-AGED
6715,71871,44,MIDDLE-AGED
6719,73064,43,MIDDLE-AGED
6724,51119,39,MIDDLE-AGED
6731,69214,36,MIDDLE-AGED
6736,54147,40,MIDDLE-AGED
6747,61615,39,MIDDLE-AGED
6766,59612,65,SENIOR
6770,63866,55,SENIOR
6775,52806,47,MIDDLE-AGED
6791,63467,36,MIDDLE-AGED
6795,63843,24,ADULT
6804,65200,35,ADULT
6812,59534,40,MIDDLE-AGED
6814,63226,58,SENIOR
6818,50531,25,ADULT
6820,58060,36,MIDDLE-AGED
6825,52395,35,ADULT
6843,72679,25,ADULT
6846,154941,37,MIDDLE-AGED
6851,62768,43,MIDDLE-AGED
6853,70664,34,ADULT
6855,60934,33,ADULT
6857,64887,32,ADULT
6862,69409,53,SENIOR
6865,69314,35,ADULT
6875,58379,40,MIDDLE-AGED
6885,67826,46,MIDDLE-AGED
6886,52815,63,SENIOR
6898,58215,44,MIDDLE-AGED
6907,60699,51,SENIOR
6918,52682,44,MIDDLE-AGED
6928,59572,33,ADULT
6933,57154,34,ADULT
6963,52792,34,ADULT
6969,60145,31,ADULT
6978,62652,44,MIDDLE-AGED
6982,53500,45,MIDDLE-AGED
6984,58040,23,ADULT
6992,74226,43,MIDDLE-AGED
6995,64432,41,MIDDLE-AGED
7004,57431,33,ADULT
7008,72163,35,ADULT
7010,77666,40,MIDDLE-AGED
7019,67802,43,MIDDLE-AGED
7021,53015,41,MIDDLE-AGED
7027,60242,38,MIDDLE-AGED
7044,63725,52,SENIOR
7056,63719,39,MIDDLE-AGED
7058,61040,60,SENIOR
7066,79466,46,MIDDLE-AGED
7081,78476,36,MIDDLE-AGED
7084,63553,39,MIDDLE-AGED
7088,60459,55,SENIOR
7098,67448,39,MIDDLE-AGED
7106,60234,29,ADULT
7109,56025,46,MIDDLE-AGED
7112,58621,41,MIDDLE-AGED
7115,56120,36,MIDDLE-AGED
7122,68734,41,MIDDLE-AGED
7128,59727,53,SENIOR
7132,58285,18,YOUTH
7135,59601,32,ADULT
7138,70086,25,ADULT
7150,79016,22,ADULT
7159,51867,40,MIDDLE-AGED
7166,74788,32,ADULT
7195,61392,39,MIDDLE-AGED
7196,66871,35,ADULT
7200,68208,31,ADULT
7203,60272,35,ADULT
7208,78377,36,MIDDLE-AGED
7223,65299,49,MIDDLE-AGED
7235,52633,62,SENIOR
7256,59699,50,MIDDLE-AGED
7275,64463,31,ADULT
7277,53274,38,MIDDLE-AGED
7285,55451,47,MIDDLE-AGED
7288,155907,38,MIDDLE-AGED
7291,154946,42,MIDDLE-AGED
7302,55237,50,MIDDLE-AGED
7304,64990,30,ADULT
7313,52766,44,MIDDLE-AGED
7320,71976,31,ADULT
7328,62100,46,MIDDLE-AGED
7339,69532,51,SENIOR
7345,56327,39,MIDDLE-AGED
7354,61746,34,ADULT
7366,63207,33,ADULT
7370,155914,49,MIDDLE-AGED
7378,69887,46,MIDDLE-AGED
7384,60765,31,ADULT
7392,65445,45,MIDDLE-AGED
7398,60363,65,SENIOR
7407,64298,33,ADULT
7414,156714,30,ADULT
7416,78670,38,MIDDLE-AGED
7422,53445,34,ADULT
7424,67824,53,SENIOR
7429,60458,37,MIDDLE-AGED
7455,158641,42,MIDDLE-AGED
7463,59023,29,ADULT
7469,62377,38,MIDDLE-AGED
7477,154937,49,MIDDLE-AGED
7482,66584,38,MIDDLE-AGED
7487,60982,75,SENIOR
7493,60811,28,ADULT
7505,52238,50,MIDDLE-AGED
7518,69207,71,SENIOR
7535,52606,40,MIDDLE-AGED
7540,58691,58,SENIOR
7547,53275,38,MIDDLE-AGED
7551,69889,41,MIDDLE-AGED
7558,64520,47,MIDDLE-AGED
7580,75648,26,ADULT
7585,58563,42,MIDDLE-AGED
7589,60771,40,MIDDLE-AGED
7591,58964,34,ADULT
7600,156389,36,MIDDLE-AGED
7604,56433,26,ADULT
7605,154811,38,MIDDLE-AGED
7610,57887,25,ADULT
7612,54213,46,MIDDLE-AGED
7614,69228,33,ADULT
7624,56134,54,SENIOR
7631,63925,40,MIDDLE-AGED
7641,62885,35,ADULT
7646,67510,32,ADULT
7650,78006,25,ADULT
7684,60553,54,SENIOR
7695,69931,52,SENIOR
7702,75557,31,ADULT
7721,155536,47,MIDDLE-AGED
7728,61150,46,MIDDLE-AGED
7744,62212,37,MIDDLE-AGED
7748,52206,45,MIDDLE-AGED
7751,60050,56,SENIOR
7769,50448,42,MIDDLE-AGED
7774,77955,32,ADULT
7807,76403,25,ADULT
7814,79153,25,ADULT
7843,54333,33,ADULT
7847,56110,50,MIDDLE-AGED
7857,66368,46,MIDDLE-AGED
7861,51755,35,ADULT
7880,79024,36,MIDDLE-AGED
7888,66664,46,MIDDLE-AGED
7898,53460,52,SENIOR
7914,58111,34,ADULT
7918,62351,42,MIDDLE-AGED
7941,67979,40,MIDDLE-AGED
7944,55117,32,ADULT
7977,60748,40,MIDDLE-AGED
8002,70996,24,ADULT
8025,68561,35,ADULT
8030,55477,36,MIDDLE-AGED
8035,60107,51,SENIOR
8050,76549,49,MIDDLE-AGED
8061,74464,43,MIDDLE-AGED
8079,64383,37,MIDDLE-AGED
8082,51424,39,MIDDLE-AGED
8109,58578,39,MIDDLE-AGED
8122,72339,41,MIDDLE-AGED
8137,58566,56,SENIOR
8143,76104,26,ADULT
8145,68253,79,SENIOR
8147,68562,33,ADULT
8150,154697,25,ADULT
8158,65085,35,ADULT
8163,67902,25,ADULT
8170,157520,27,ADULT
8178,56131,39,MIDDLE-AGED
8182,60955,37,MIDDLE-AGED
8192,74055,46,MIDDLE-AGED
8198,56431,42,MIDDLE-AGED
8201,52247,40,MIDDLE-AGED
8210,56193,38,MIDDLE-AGED
8217,77523,48,MIDDLE-AGED
8222,64642,28,ADULT
8226,64961,37,MIDDLE-AGED
8230,52686,43,MIDDLE-AGED
8245,70999,37,MIDDLE-AGED
8257,58652,40,MIDDLE-AGED
8271,58341,48,MIDDLE-AGED
8282,59698,52,SENIOR
8308,154600,42,MIDDLE-AGED
8316,73760,39,MIDDLE-AGED
8323,65133,31,ADULT
8335,73778,32,ADULT
8344,52490,47,MIDDLE-AGED
8372,52600,42,MIDDLE-AGED
8375,54546,51,SENIOR
8389,62049,30,ADULT
8407,52346,46,MIDDLE-AGED
8416,62497,28,ADULT
8421,65656,26,ADULT
8436,66676,17,YOUTH
8447,50610,52,SENIOR
8452,73151,47,MIDDLE-AGED
8459,67568,51,SENIOR
8464,65871,56,SENIOR
8470,70308,37,MIDDLE-AGED
8490,64449,40,MIDDLE-AGED
8493,70925,35,ADULT
8503,154707,49,MIDDLE-AGED
8507,56366,54,SENIOR
8518,53052,38,MIDDLE-AGED
8527,77889,41,MIDDLE-AGED
8532,61945,36,MIDDLE-AGED
8536,68009,27,ADULT
8540,67534,36,MIDDLE-AGED
8545,53196,47,MIDDLE-AGED
8565,66897,30,ADULT
8576,66627,39,MIDDLE-AGED
8579,71802,36,MIDDLE-AGED
8582,67957,27,ADULT
8591,63747,24,ADULT
8613,58057,59,SENIOR
8623,73360,30,ADULT
8639,76958,31,ADULT
8646,52785,10,YOUTH
8647,56083,48,MIDDLE-AGED
8665,72635,46,MIDDLE-AGED
8669,59350,62,SENIOR
8675,56074,36,MIDDLE-AGED
8676,56971,36,MIDDLE-AGED
8697,60108,35,ADULT
8703,64808,29,ADULT
8706,74229,53,SENIOR
8708,54395,34,ADULT
8723,77853,68,SENIOR
8726,71980,27,ADULT
8732,61988,27,ADULT
8755,155713,55,SENIOR
8764,71416,36,MIDDLE-AGED
8766,55091,29,ADULT
8772,65644,51,SENIOR
8793,78080,31,ADULT
8802,60831,31,ADULT
8807,63038,36,MIDDLE-AGED
8828,54172,20,ADULT
8835,155956,58,SENIOR
8846,71091,24,ADULT
8851,68283,66,SENIOR
8854,58765,26,ADULT
8858,53008,25,ADULT
8866,58108,28,ADULT
8889,51780,20,ADULT
8913,67723,29,ADULT
8937,61586,50,MIDDLE-AGED
8950,61841,55,SENIOR
8957,63676,51,SENIOR
8962,57515,44,MIDDLE-AGED
8966,154713,24,ADULT
8978,60412,48,MIDDLE-AGED
8980,54122,38,MIDDLE-AGED
8995,71425,33,ADULT
9002,77329,35,ADULT
9008,57786,22,ADULT
9012,156412,58,SENIOR
9016,59059,28,ADULT
9020,66029,51,SENIOR
9029,58179,47,MIDDLE-AGED
9035,52700,35,ADULT
9038,72486,44,MIDDLE-AGED
9044,52229,34,ADULT
9058,155662,62,SENIOR
9077,77698,50,MIDDLE-AGED
9081,78271,36,MIDDLE-AGED
9082,60548,38,MIDDLE-AGED
9094,74256,49,MIDDLE-AGED
9105,63222,67,SENIOR
9109,55656,35,ADULT
9112,56878,43,MIDDLE-AGED
9144,79995,25,ADULT
9148,57233,50,MIDDLE-AGED
9165,58505,37,MIDDLE-AGED
9166,74547,49,MIDDLE-AGED
9171,65612,57,SENIOR
9177,155769,50,MIDDLE-AGED
9185,66794,33,ADULT
9193,62435,34,ADULT
9199,61666,56,SENIOR
9205,56075,44,MIDDLE-AGED
9215,157538,35,ADULT
9218,61277,54,SENIOR
9220,55281,52,SENIOR
9225,64215,37,MIDDLE-AGED
9239,61715,41,MIDDLE-AGED
9246,65659,34,ADULT
9247,62649,44,MIDDLE-AGED
9254,60772,33,ADULT
9274,64505,37,MIDDLE-AGED
9277,58303,47,MIDDLE-AGED
9280,56290,25,ADULT
9291,65983,48,MIDDLE-AGED
9295,61021,65,SENIOR
9297,56301,32,ADULT
9300,60551,39,MIDDLE-AGED
9311,67543,35,ADULT
9316,76944,28,ADULT
9342,58975,38,MIDDLE-AGED
9346,67441,31,ADULT
9350,66911,39,MIDDLE-AGED
9357,58797,32,ADULT
9367,63891,52,SENIOR
9369,64187,29,ADULT
9380,60054,74,SENIOR
9386,52783,56,SENIOR
9389,73263,31,ADULT
9409,55021,26,ADULT
9414,66782,32,ADULT
9435,66983,27,ADULT
9442,65320,50,MIDDLE-AGED
9448,73900,41,MIDDLE-AGED
9454,72480,22,ADULT
9458,72301,37,MIDDLE-AGED
9462,64122,36,MIDDLE-AGED
9476,61063,38,MIDDLE-AGED
9478,71671,40,MIDDLE-AGED
9483,65278,40,MIDDLE-AGED
9510,63466,37,MIDDLE-AGED
9515,62117,43,MIDDLE-AGED
9517,58792,25,ADULT
9521,76201,34,ADULT
9525,65554,25,ADULT
9536,56520,52,SENIOR
9538,58115,39,MIDDLE-AGED
9557,58957,35,ADULT
9565,66300,39,MIDDLE-AGED
9573,72370,50,MIDDLE-AGED
9578,61839,30,ADULT
9580,58763,47,MIDDLE-AGED
9585,57844,22,ADULT
9587,59978,41,MIDDLE-AGED
9595,63955,43,MIDDLE-AGED
9606,63940,21,ADULT
9619,59108,47,MIDDLE-AGED
9638,73837,40,MIDDLE-AGED
9646,154835,56,SENIOR
9670,50061,39,MIDDLE-AGED
9678,61014,35,ADULT
9682,78695,50,MIDDLE-AGED
9696,74787,37,MIDDLE-AGED
9710,58050,46,MIDDLE-AGED
9717,158983,54,SENIOR
9734,158025,46,MIDDLE-AGED
9739,56741,32,ADULT
9751,53739,35,ADULT
9763,61216,31,ADULT
9772,50925,38,MIDDLE-AGED
9788,59656,43,MIDDLE-AGED
9792,73239,20,ADULT
9805,58604,19,ADULT
9811,54899,31,ADULT
9822,52523,43,MIDDLE-AGED
9827,57975,59,SENIOR
9833,56084,56,SENIOR
9840,68140,30,ADULT
9863,61604,47,MIDDLE-AGED
9869,57634,19,ADULT
9872,73960,42,MIDDLE-AGED
9875,61010,34,ADULT
9890,54097,37,MIDDLE-AGED
9907,155982,35,ADULT
9915,59041,61,SENIOR
9920,72522,41,MIDDLE-AGED
9934,159640,46,MIDDLE-AGED
9937,72806,22,ADULT
9943,61828,39,MIDDLE-AGED
9949,56011,37,MIDDLE-AGED
9981,54081,45,MIDDLE-AGED
9984,58028,43,MIDDLE-AGED
9992,158992,35,ADULT
9999,69271,21,ADULT
10009,60708,35,ADULT
10014,55289,36,MIDDLE-AGED
10017,56554,39,MIDDLE-AGED
10027,58191,48,MIDDLE-AGED
10032,67999,31,ADULT
10044,58713,31,ADULT
10046,71534,27,ADULT
10047,61219,42,MIDDLE-AGED
10066,58630,60,SENIOR
10069,50447,41,MIDDLE-AGED
10081,62373,21,ADULT
10088,69395,53,SENIOR
10093,60583,38,MIDDLE-AGED
10099,69341,60,SENIOR
10105,74117,38,MIDDLE-AGED
10174,66191,16,YOUTH
10180,60744,34,ADULT
10184,54139,26,ADULT
10195,53708,27,ADULT
10199,78740,48,MIDDLE-AGED
10203,50662,49,MIDDLE-AGED
10221,51633,37,MIDDLE-AGED
10223,74165,51,SENIOR
10243,78148,36,MIDDLE-AGED
10252,65081,35,ADULT
10263,53268,43,MIDDLE-AGED
10269,60954,55,SENIOR
10296,67167,41,MIDDLE-AGED
10302,58084,44,MIDDLE-AGED
10305,55622,57,SENIOR
10307,60182,43,MIDDLE-AGED
10338,62539,43,MIDDLE-AGED
10349,158669,31,ADULT
10370,70275,35,ADULT
10389,78846,42,MIDDLE-AGED
10396,50521,34,ADULT
10402,56174,37,MIDDLE-AGED
10408,61396,37,MIDDLE-AGED
10412,57862,22,ADULT
10446,55483,35,ADULT
10473,79736,49,MIDDLE-AGED
10477,60359,41,MIDDLE-AGED
10480,62736,28,ADULT
10486,55052,68,SENIOR
10488,60978,35,ADULT
10492,68726,43,MIDDLE-AGED
10496,56292,49,MIDDLE-AGED
10504,155995,46,MIDDLE-AGED
10509,74395,51,SENIOR
10517,64399,29,ADULT
10535,58188,51,SENIOR
10536,67875,30,ADULT
10551,157568,45,MIDDLE-AGED
10561,76097,28,ADULT
10581,70259,43,MIDDLE-AGED
10592,60527,47,MIDDLE-AGED
10595,69374,51,SENIOR
10602,66028,32,ADULT
10607,58887,37,MIDDLE-AGED
10611,62565,30,ADULT
10638,65939,42,MIDDLE-AGED
10640,54443,49,MIDDLE-AGED
10642,56616,47,MIDDLE-AGED
10649,51684,39,MIDDLE-AGED
10653,71742,31,ADULT
10659,77614,32,ADULT
10660,59617,46,MIDDLE-AGED
10661,58216,62,SENIOR
10673,63904,69,SENIOR
10675,72840,24,ADULT
10690,58196,48,MIDDLE-AGED
10699,78456,47,MIDDLE-AGED
10702,78119,36,MIDDLE-AGED
10704,52250,40,MIDDLE-AGED
10711,58530,25,ADULT
10714,54478,47,MIDDLE-AGED
10726,51137,28,ADULT
10752,59767,35,ADULT
10763,79792,47,MIDDLE-AGED
10775,56378,28,ADULT
10797,76861,43,MIDDLE-AGED
10819,61723,42,MIDDLE-AGED
10825,54795,32,ADULT
10840,60940,42,MIDDLE-AGED
10845,159663,50,MIDDLE-AGED
10856,60085,32,ADULT
10867,55003,36,MIDDLE-AGED
10874,62508,45,MIDDLE-AGED
10892,79267,47,MIDDLE-AGED
10907,79261,61,SENIOR
10925,51232,39,MIDDLE-AGED
10942,78305,39,MIDDLE-AGED
10961,74155,38,MIDDLE-AGED
10981,68629,29,ADULT
10999,65467,41,MIDDLE-AGED
11005,56828,39,MIDDLE-AGED
11029,56774,40,MIDDLE-AGED
11035,51631,34,ADULT
11040,58602,36,MIDDLE-AGED
11085,55480,33,ADULT
11092,73286,29,ADULT
11095,159669,27,ADULT
11096,66313,33,ADULT
11112,50407,34,ADULT
11167,59363,40,MIDDLE-AGED
11180,60778,38,MIDDLE-AGED
11188,74975,40,MIDDLE-AGED
11197,54288,46,MIDDLE-AGED
11205,68350,52,SENIOR
11221,157573,43,MIDDLE-AGED
11227,51051,48,MIDDLE-AGED
11244,54730,43,MIDDLE-AGED
11284,57184,39,MIDDLE-AGED
11296,57035,37,MIDDLE-AGED
11299,50732,37,MIDDLE-AGED
11307,58639,39,MIDDLE-AGED
11331,51430,43,MIDDLE-AGED
11344,154817,35,ADULT
11355,52075,36,MIDDLE-AGED
11361,56251,43,MIDDLE-AGED
11373,56259,53,SENIOR
11378,68536,38,MIDDLE-AGED
11380,52183,33,ADULT
11388,64398,32,ADULT
11395,58433,34,ADULT
11398,57623,31,ADULT
11409,74982,30,ADULT
11429,55792,34,ADULT
11438,50313,30,ADULT
11443,55215,48,MIDDLE-AGED
11448,56595,41,MIDDLE-AGED
11462,61661,34,ADULT
11466,68986,40,MIDDLE-AGED
11480,69998,35,ADULT
11487,52317,38,MIDDLE-AGED
11492,76046,36,MIDDLE-AGED
11494,66208,27,ADULT
11496,62775,50,MIDDLE-AGED
11513,64075,53,SENIOR
11524,63532,40,MIDDLE-AGED
11529,66319,40,MIDDLE-AGED
11533,68843,41,MIDDLE-AGED
11546,72683,50,MIDDLE-AGED
11575,61113,47,MIDDLE-AGED
11590,64799,23,ADULT
11594,63640,18,YOUTH
11599,60202,57,SENIOR
11609,155056,44,MIDDLE-AGED
